after_super_class,bad_match_reason,candidates_after_super_class_guards,candidates_total,is_bad_match,match_percent,price,reason_code,ref_super_class,reference_name,rejected_by_anchor,rejected_by_forbidden,selected_name,selected_super_class,status
,,44,,False,66,121.0,,fruits.клубника,Черноплодная рябина с/м,0,0,Джем Махеевъ клубника 300г,fruits.клубника,ok
,,152,,False,69,0.65,,staples.сахар,Пюре кактус розовый (опунция) 3% сахара с/м 1 кг Агробар,0,0,САХАР порционный в стиках 5гр 1000шт/кр CEA,staples.сахар,ok
,,152,,False,57,0.65,,staples.сахар,Пюре манго 10% сахара с/м 1 кг (6) Artpuree,0,0,САХАР порционный в стиках 5гр 1000шт/кр CEA,staples.сахар,ok
,,152,,False,66,0.65,,staples.сахар,Пюре персик желтый 10% сахара с/м 1 кг Агробар,0,0,САХАР порционный в стиках 5гр 1000шт/кр CEA,staples.сахар,ok
,,9,,False,53,280.625,,prepared_food.pancake,Блинчики с творогом конвертики 5 кг/кор. Царское подворье,0,0,"Оладьи ""С Пылу с Жару"" Домашние 33-35г (ок. 4кг), Весовые",prepared_food.pancake,ok
,,380,,False,40,44.76,,dairy.сыр,Сырники обжаренные 7 кг/кор. Mr.Food,0,22,СЫР плавленый Дружба 45% 90 гр. Карат,dairy.сыр,ok
,,34,,False,55,78.24,,canned.кукуруза.консервированная,Кукуруза консервированная в початках 370 мл (190 гр) ст/б (12) Sunfeel,0,0,Кукуруза консервированная 425 мл (250 гр) ж/б ключ (24) Maysun,canned.кукуруза.консервированная,ok
,,57,,False,71,62.30399999999999,,staples.фасоль,"Фасоль печеная консервированная в т/с 2000 гр ж/б (12) Delphi (42.0000,1)",0,0,Фасоль белая Sunfeel 425мл,staples.фасоль,ok
,,43,,False,64,85.904,,canned.маслины,Маслины черные б/к 300 мл (90 гр) ж/б (12) Maysun,0,0,Маслины черные б/к Sunfeel ж/б 300мл,canned.маслины,ok
,,58,,False,100,103.0,,canned.оливки,Оливки зеленые с/к битые чупадедос 370 мл (198 гр) ст/б (12) Gustoria,0,0,Оливки зеленые б/к 300мл Майсан,canned.оливки,ok
,,79,,False,100,88.78,,canned.томаты.консервированные,Томатная паста 25-28% 3 кг пл/в ТУ Merkid,0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
,,78,,False,100,88.78,,canned.томаты.консервированные,"Томаты целые очищенные в с/с 2,5 кг (1850 гр) ж/б (6) Mutti Gastronomia",0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
,,2,,False,100,188.59,,canned.огурцы,Корнишоны маринованные 670 мл (330 гр) ст/б (12) Iska,0,0,Корнишоны маринованные 720 мл (360 гр) ст/б (12) Sunfeel,other,ok
,,45,,False,60,129.0,,canned.огурцы.консервированные,Патиссоны маринованные 720 мл (340 гр) ГОСТ (8) Бояринъ,0,0,Огурцы маринованные Делконс/Босконе 720мл/680гр,canned.огурцы.консервированные,ok
,,45,,False,40,129.0,,canned.огурцы.консервированные,Грузди черные маринованные 580 мл (320 гр) ст/б (12) Бояринъ,0,0,Огурцы маринованные Делконс/Босконе 720мл/680гр,canned.огурцы.консервированные,ok
,,27,,False,31,131.75,,fruits.ананас,Груши половинки в сиропе 850 мл (470 гр) ж/б (12) Бояринъ,0,0,Ананасы резаные кусочками в сиропе ARTIGIANO ж/б (340г/580 мл/565 г),fruits.ананас,ok
,,19,,False,75,31.0,,vegetables.морковь,Морковь по-корейски 2 кг пл/в Захаровские,0,0,Морковь грязная,vegetables.морковь,ok
,,3,,False,100,493.8,,oils.sunflower,Масло подсолнечное рафинированное в/с 1 л пэт (15) Жемчужина поволжья,0,0,"Кокосовое масло рафинированное ROI THAI 100% (1000 мл/1,100 кг) упак.",other,ok
,,77,,False,100,253.8,,staples.масло.оливковое,Масло оливковое Extra Virgin 1 л ж/б (8) Filippo Berio,0,0,Масло оливковое нераф в/кач Экстра Коста Доро (250 мл),staples.масло.оливковое,ok
0,,,8218,,,,NO_CANDIDATES_AFTER_GUARDS,condiments.mayo,Майонез 55% 10 л ведро Юг,0,0,,,not_found
0,,,8218,,,,NO_CANDIDATES_AFTER_GUARDS,condiments.adjika,Аджика домашняя 350 гр ст/б (6) Пиканта,0,0,,,not_found
,,41,,False,100,45.0,,condiments.mustard,Горчица русская 170 гр ст/б (18) Uni Dan,0,0,Горчица русская Юни Дан 170гр,condiments.mustard,ok
,,468,,False,100,1.58,,condiments.sauce,Паста трюфельная (соус грибной) 640 гр ст/б (6) Menu,0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,Соус Ворчестер 140 гр ст/б (12) Apple,0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,Соус Медово-горчичный 2 кг дой-пак (3) Гурмикс,0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,467,,False,100,1.58,,condiments.sauce,Соус Табаско красный перечный 150 мл ст/б (12) McILHENNY Company,0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,43,,False,100,83.92,,condiments.ketchup,Кетчуп порционный дип-пот 25 мл*125 шт/кор. Heinz 76006586,0,0,Кетчуп томатный 900 гр п/бут(2 категория) (8) Царский,condiments.ketchup,ok
,,467,,False,100,1.58,,condiments.sauce,Соус Кисло-сладкий балк. 1 кг (6) Heinz 76012563,0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,87,,False,100,213.5,,condiments.seasoning,Корейская заправка для моркови острая 5 кг (3) ведро Гурмикс,0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
,,40,,False,100,30.0,,condiments.vinegar,Уксус винный с ароматом малины 6% 500 мл пл/б (6) CHATEL,0,0,Уксус столовый 9% 1л,condiments.vinegar,ok
,,87,,False,43,213.5,,condiments.seasoning,Карри 590 гр пл/б (6) Kotanyi,0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
,,87,,False,46,213.5,,condiments.seasoning,Можжевеловая ягода 250 гр пл/б (4) Kotanyi,0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
,,107,,False,100,93.05,,condiments.spice,Перец зеленый горошком 250 гр пл/б (4) ROYAL FIELD,0,0,"Соль нитритная ""SpicExpert"" пакет (1,000 кг/1,010 кг) упак..",condiments.spice,ok
,,86,,False,100,213.5,,condiments.seasoning,Приправа для курицы 1140 гр пл/б (6) Kotanyi,0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
,,87,,False,49,213.5,,condiments.seasoning,Шафран нарезанный 2 гр кор. (10) Kotanyi,0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
,,107,,False,100,93.05,,condiments.spice,Кориандр целый 500 гр пакет Роспланта,0,0,"Соль нитритная ""SpicExpert"" пакет (1,000 кг/1,010 кг) упак..",condiments.spice,ok
,,87,,False,38,213.5,,condiments.seasoning,Орегано 200 гр п/б МЭТР,0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
,,107,,False,100,93.05,,condiments.spice,Перец черный молотый 1 кг пакет Ореховая аллея,0,0,"Соль нитритная ""SpicExpert"" пакет (1,000 кг/1,010 кг) упак..",condiments.spice,ok
,,87,,False,60,213.5,,condiments.seasoning,Травы прованса 150 гр пл/б Мэтр,0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
,,87,,False,100,213.5,,condiments.seasoning,"Заправка для борща 1,6 кг пл/б (4) АРИKON PROFI",0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,Ванилин 1 кг (10) пакет Роспланта,,,,,not_found
,,58,,False,32,62.30399999999999,,staples.фасоль,Дрожжи сухие (красная пачка) 11 гр (60) Саф момент,0,0,Фасоль белая Sunfeel 425мл,staples.фасоль,ok
0,,,8218,,,,NO_CANDIDATES_AFTER_GUARDS,additives.starch,Крахмал картофельный 200 гр (12) Картошечка,0,0,,,not_found
,,112,,False,57,59.0,,dairy.молоко,Продукт молокосодержащий сухой с ЗМЖ (сухое молоко) 26% 25 кг Роспланта,0,0,"МОЛОКО 3,2% 925 мл, ЭТО ХОРОШО, РОССИЯ (-C-)",dairy.молоко,ok
,,152,,False,38,0.65,,staples.сахар,Сахар тростниковый кусковой коричневый 1 кг Сладкий мир,0,0,САХАР порционный в стиках 5гр 1000шт/кр CEA,staples.сахар,ok
,,57,,False,53,0.23,,staples.соль,Соль мелкая Экстра 1 кг Мозырь соль,0,0,СОЛЬ порционная в стиках 1гр 3000шт/кр CEA,staples.соль,ok
,,16,,False,38,37.308,,staples.гречка,Греча ядрица 900 гр (9) Легион (Наш урожай),0,0,Греча ядрица Подворье пак. 900г ФГИС,staples.гречка,ok
,,176,,False,96,63.6,,staples.рис,Рис длиннозерный пропаренный 900 гр (12) Август,0,0,"Рис круглозерный 0,900 гр Наш урожай",staples.рис,ok
,,5,,False,46,96.44,,staples.bulgur,Булгур 800 гр (12),0,0,"Булгур Националь 0,450кг Россия",staples.bulgur,ok
,,26,,False,31,26.0,,staples.grain,Крупа манная из тв.сортов пшеницы 500 гр (14) Шебекенская,0,0,Пшенная крупа Подворье 600гр,staples.grain,ok
,,177,,False,46,63.6,,staples.рис,Кус-кус 450 гр (6) Националь,0,0,"Рис круглозерный 0,900 гр Наш урожай",staples.рис,ok
,,57,,False,55,62.30399999999999,,staples.фасоль,Фасоль красная 800 гр (12) Наш Урожай,0,0,Фасоль белая Sunfeel 425мл,staples.фасоль,ok
,,20,,False,44,67.392,,staples.flakes,Овсяные хлопья (геркулес) 400 гр (12) Агрокультура,0,0,Хлопья 4 злака Макфа 400г ФГИС,staples.flakes,ok
,,133,,False,88,34.06,,staples.макароны,Макароны Grand di Pasta Мафалдине 500 гр (12),0,0,Макароны Дон Макарон Гурман Перья (рифленые) 400 гр (30) группа А,staples.макароны,ok
,,133,,False,84,34.06,,staples.макароны,Макароны Знатные Спагетти 400 гр (24),0,0,Макароны Дон Макарон Гурман Перья (рифленые) 400 гр (30) группа А,staples.макароны,ok
,,133,,False,89,34.06,,staples.макароны,Макароны Тальятелле 500 гр (12) Barilla,0,0,Макароны Дон Макарон Гурман Перья (рифленые) 400 гр (30) группа А,staples.макароны,ok
,,133,,False,88,34.06,,staples.макароны,Макароны Фарфалле Триколор (Бантики) 500 гр (12) De Cecco,0,0,Макароны Дон Макарон Гурман Перья (рифленые) 400 гр (30) группа А,staples.макароны,ok
,,90,,False,65,46.0,,staples.мука,Мука д/пиццы в/с 20 кг ГОСТ Печенов,0,0,"МУКА пшеничная для пиццы 10 кг, ПЕЧЕНОВ, РОССИЯ (-C-)",staples.мука,ok
,,90,,False,71,46.0,,staples.мука,Мука пшеничная в/с 2 кг (6) Предпортовая,0,0,"МУКА пшеничная для пиццы 10 кг, ПЕЧЕНОВ, РОССИЯ (-C-)",staples.мука,ok
,,90,,False,77,46.0,,staples.мука,Мука рисовая 500 гр (10) Кудесница,0,0,"МУКА пшеничная для пиццы 10 кг, ПЕЧЕНОВ, РОССИЯ (-C-)",staples.мука,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,Грибы сушеные Белые отборные 40 гр (10) Лесные угодья,,,,,not_found
,,43,,False,58,121.0,,fruits.клубника,Клубника целая сублимированная 50 гр Здоровое питание,0,0,Джем Махеевъ клубника 300г,fruits.клубника,ok
,,90,,False,58,46.0,,staples.мука,Мука миндальная мелкая экстра файн 1 кг (10) Manolet Испания,0,0,"МУКА пшеничная для пиццы 10 кг, ПЕЧЕНОВ, РОССИЯ (-C-)",staples.мука,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,Фундук очищенный 13-15 1 кг Суприм,,,,,not_found
,,89,,False,33,73.2,,beverages.tea,Чай зеленый листовой Китай Молочный улун (Оолонг) 500 гр (10) Департамент кофе,0,0,ЛИПТОН Чай зеленый 0.5 л. ПЭТ,beverages.tea,ok
