supplier_item_id,supplier_id,name_raw,name_norm,super_class_db,super_class_runtime,sc_confidence,brand_id_db,brand_from_text,pack_db,pack_runtime,price,data_issues
eb3d1e40-2478-473e-8bc7-e170b3b3cb82,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей варено-мороженые очищенные без хвоста 41/50 0,93 кг/1 кг 7%, SEAPRODEX, ВЬЕТНАМ",креветки ваннамей варено мороженые очищенные без хвоста seaprodex вьетнам,seafood.shrimp,seafood.shrimp,1.0,,,1.0,45.5,1082.5,NO_BRAND
679da846-82fc-436c-9b66-309dce97d597,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 16/20 1,8 кг/1,93 кг во льду, EMPACRECI, ЭКВАДОР",креветки ваннамей свежемороженые без головы во льду empacreci эквадор,seafood.shrimp,seafood.shrimp,1.0,,,1.93,18.0,1903.5,NO_BRAND
72aa4525-23f6-4398-9aff-1de8a0367fcf,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 16/20 1,8 кг/2,25 кг во льду, PACIFIC SEAFOOD, ЭКВАДОР",креветки ваннамей свежемороженые без головы во льду pacific seafood эквадор,seafood.shrimp,seafood.shrimp,1.0,,,10.9,18.0,1924.5,NO_BRAND
aa75fa42-ec53-4e03-add1-0c1f0213c634,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 16/20 1,8 кг/2,5 кг во льду, CASTLEROCK, ИНДИЯ",креветки ваннамей свежемороженые без головы во льду castlerock индия,seafood.shrimp,seafood.shrimp,1.0,,,10.9,18.0,1914.0,NO_BRAND
c9a0b07f-10ed-4dff-9cc1-52abb527ba2f,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 21/25 1,8 кг/2,0 кг во льду, EMPACRECI, ЭКВАДОР",креветки ваннамей свежемороженые без головы во льду empacreci эквадор,seafood.shrimp,seafood.shrimp,1.0,,,2.0,23.0,1816.5,NO_BRAND
d6abfa72-d0c2-4ea9-8085-cd5739abe4ee,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 21/25 1,8 кг/2,25 кг во льду, PACIFIC SEAFOOD, ЭКВАДОР",креветки ваннамей свежемороженые без головы во льду pacific seafood эквадор,seafood.shrimp,seafood.shrimp,1.0,,,2.25,23.0,1653.5,NO_BRAND
49de03ae-ba98-45fa-b984-4645b7605e42,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 21/25 1,8 кг/2,3 кг во льду [B], PACIFIC SEAFOOD, ЭКВАДО",креветки ваннамей свежемороженые без головы во льду pacific seafood эквадор,seafood.shrimp,seafood.shrimp,1.0,,,2.3,23.0,1649.5,NO_BRAND
f3c8eb1f-b89d-4142-a80e-0005159df491,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 21/25 1,8 кг/2,25 кг во льду [B], PACIFIC SEAFOOD, ЭКВАД",креветки ваннамей свежемороженые без головы во льду pacific seafood эквадор,seafood.shrimp,seafood.shrimp,1.0,,,2.25,23.0,1486.0,NO_BRAND
de4c5d96-6d47-4f29-b8f3-84749a60b860,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 26/30 1,8 кг/2,3 кг во льду, PACIFIC SEAFOOD, ЭКВАДОР",креветки ваннамей свежемороженые без головы во льду pacific seafood эквадор,seafood.shrimp,seafood.shrimp,1.0,,,2.3,28.0,1507.0,NO_BRAND
b1035fde-85d2-4644-9bd2-1f88abcb7560,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ ваннамей свежемороженые без головы 26/30 1,8 кг/1,93 кг semi-IQF, EMPACRECI, ЭКВАДОР",креветки ваннамей свежемороженые без головы semi iqf empacreci эквадор,seafood.shrimp,seafood.shrimp,1.0,,,1.93,28.0,1547.5,NO_BRAND
5942a48c-b080-4cf2-b462-342b4acd27b3,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ Коктейльные (салатные) варено-мороженые очищенные Стандарт 200/300 1 кг 7%, САНТА БРЕМОР, Б",креветки коктейльные салатные варено мороженые очищенные стандарт санта бремор беларусь,seafood.shrimp,seafood.shrimp,1.0,,,150.5,250.0,950.0,NO_BRAND
bb42cb17-cb51-4d38-bc9d-5d018eef08a5,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ красные аргентинские свежемороженые без головы С1 30/55 2 кг, АРГЕНТИНА",креветки красные аргентинские свежемороженые без головы с1 аргентина,seafood.shrimp,seafood.shrimp,1.0,,,28.5,42.5,2115.5,NO_BRAND
636e5b08-8a00-4a0b-b373-98eac782fbfa,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ северные варено-мороженые неочищенные 70/90 2,5 кг, РОССИЯ",креветки северные варено мороженые неочищенные россия,seafood.shrimp,seafood.shrimp,1.0,,,46.25,80.0,1449.5,NO_BRAND
85bbac56-3008-4eae-8b5d-cd2d25128b2e,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРЕВЕТКИ северные варено-мороженые неочищенные 90+ 2,5 кг, РОССИЯ",креветки северные варено мороженые неочищенные 90 россия,seafood.shrimp,seafood.shrimp,1.0,,,2.5,2.5,1274.0,NO_BRAND
07565f15-042d-488c-8658-09dcbdceb0e3,9454e4b9-4cdf-4227-bb33-a71e58081436,"ПАСТА ДЕСЕРТНАЯ концентрированная Joypaste фундук 100% 1 кг, IRCA, ИТАЛИЯ",паста десертная концентрированная joypaste фундук 100 irca италия,pasta,pasta,0.37,,,1.0,1.0,2491.0,NO_BRAND
0f735e17-e9ef-44c0-8346-f3bae2604346,9454e4b9-4cdf-4227-bb33-a71e58081436,"ПАСТА ДЕСЕРТНАЯ концентрированная Joypaste ваниль мадагаскар 1,2 кг, IRCA, ИТАЛИЯ",паста десертная концентрированная joypaste ваниль мадагаскар irca италия,pasta,pasta,0.49,,,1.2,1.2,5975.0,NO_BRAND
eb60d59e-2fbd-4d2f-bbe4-9e7997d34305,9454e4b9-4cdf-4227-bb33-a71e58081436,"ПАСТА ДЕСЕРТНАЯ ореховая фисташковая 1 кг,РОССИЯ (-C-)",паста десертная ореховая фисташковая россия,pasta,,0.14,,,1.0,1.0,1229.5,NO_BRAND
eb23a4f0-ba02-4b86-ae3b-c34bc917c943,9454e4b9-4cdf-4227-bb33-a71e58081436,"ПАСТА ДЕСЕРТНАЯ концентрированная Joypaste фисташка 100% 1 кг, IRCA, ИТАЛИЯ",паста десертная концентрированная joypaste фисташка 100 irca италия,pasta,pasta,0.38,,,1.0,1.0,6702.5,NO_BRAND
0315b337-73cb-489e-ac03-92f783139121,9454e4b9-4cdf-4227-bb33-a71e58081436,"ПАСТА ДЕСЕРТНАЯ 100% фисташка 1 кг, ОРЕХПРОМ, РОССИЯ",паста десертная 100 фисташка орехпром россия,pasta,,0.14,,,1.0,1.0,3446.5,NO_BRAND
82d9ce41-33e6-4b1d-be88-5983348e8e9e,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРОЛИК ножки задние на кости 1 кг, РОССИЯ",кролик ножки задние на кости россия,other,,0.16,,,1.0,1.0,882.0,SUPER_CLASS_OTHER|NO_BRAND
e5370c75-9fa5-40c1-be3e-fc4be9b4f83c,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРУАССАН замороженный 50 шт х90 г , BRIDOR, ФРАНЦИЯ",круассан 50 шт bridor франция,other,staples.сахар,0.53,,,0.09,0.09,90.0,SUPER_CLASS_OTHER|NO_BRAND
18241be2-3ea4-4016-a3f1-33da2df183e4,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРУАССАН замороженный масло 21% 60 г Fournil de Pierre, BRIDOR, ФРАНЦИЯ",круассан масло 21 fournil de pierre bridor франция,prepared_food.pie,staples.масло.оливковое,0.47,,,0.06,0.06,391.0,NO_BRAND
fa545cba-2611-4473-9df8-89519940bc90,9454e4b9-4cdf-4227-bb33-a71e58081436,"КРУАССАН классик замороженный 55 г, BRIDOR, ФРАНЦИЯ",круассан классик bridor франция,other,staples.сахар,0.37,,,0.055,0.055,59.0,SUPER_CLASS_OTHER|NO_BRAND
48de9e5c-275d-4760-8728-df6a5d0d56a9,9454e4b9-4cdf-4227-bb33-a71e58081436,"МИНИ-КРУАССАН замороженный микс 25 г, BRIDOR, ФРАНЦИЯ",мини круассан микс bridor франция,other,,0.25,,,0.025,0.025,19.0,SUPER_CLASS_OTHER|NO_BRAND
22072f42-b46c-4724-aabc-5baacbc9cc68,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА крылья в панировке оригинальные 1 кг, КОМПАС ФУДС, РОССИЯ (-F-)",курица крылья панировке оригинальные компас фудс россия,canned.курица.консервированная,meat.chicken,1.0,,,1.0,1.0,573.5,NO_BRAND
5ee0386b-b75d-4d48-9cd3-bb9c7037b6ab,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА крылья плечевая часть запеченные ~2 кг, СЕРВОЛЮКС, БЕЛАРУСЬ (-F-)",курица крылья плечевая часть запеченные серволюкс беларусь,canned.курица.консервированная,meat.chicken,1.0,,,2.0,2.0,485.0,NO_BRAND
a66384eb-d833-4f3e-a646-1df298afe067,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА крылья в панировке острые 1 кг, ЧЕРКИЗОВО, РОССИЯ",курица крылья панировке острые черкизово россия,canned.курица.консервированная,meat.chicken,1.0,cherkizovo,,1.0,1.0,527.5,OK
e93779f7-f1a4-4cf7-b681-9dcbd97185b0,9454e4b9-4cdf-4227-bb33-a71e58081436,"НАГГЕТСЫ классические куриные в панировке 1,115 кг, КОМПАС ФУДС, РОССИЯ",наггетсы классические куриные панировке компас фудс россия,fruits.наггетсы,,0.14,,,1.115,1.115,378.0,NO_BRAND
b0b6aca6-7cc9-4f09-9a6b-fd11bc9f85f3,9454e4b9-4cdf-4227-bb33-a71e58081436,"НАГГЕТСЫ куриные в панировке Хрустящие 1,115 кг, КОМПАС ФУДС, РОССИЯ",наггетсы куриные панировке хрустящие компас фудс россия,fruits.наггетсы,,0.14,,,1.115,1.115,378.5,NO_BRAND
88c66191-4107-468c-98bb-cfe7776c8fc2,9454e4b9-4cdf-4227-bb33-a71e58081436,"НАГГЕТСЫ фирменные куриные в панировке 1,115 кг, КОМПАС ФУДС, РОССИЯ",наггетсы фирменные куриные панировке компас фудс россия,fruits.наггетсы,,0.14,,,1.115,1.115,371.0,NO_BRAND
a7d6ae34-c055-4cb2-909d-af5987b9ea1d,9454e4b9-4cdf-4227-bb33-a71e58081436,"НАГГЕТСЫ куриные в темпуре 2 кг Халяль, БЕЛАРУСЬ",наггетсы куриные темпуре халяль беларусь,fruits.наггетсы,,0.24,,,2.0,2.0,360.0,NO_BRAND
550f85b8-697b-4fe2-9ede-6209f12b503d,9454e4b9-4cdf-4227-bb33-a71e58081436,"НАГГЕТСЫ куриные темпурные 2 кг Халяль, СЕРВОЛЮКС, РОССИЯ",наггетсы куриные темпурные халяль серволюкс россия,fruits.наггетсы,,0.15,,,2.0,2.0,721.5,NO_BRAND
307418e1-8c03-450a-adfe-8a6e3911881c,9454e4b9-4cdf-4227-bb33-a71e58081436,"НАГГЕТСЫ куриные 2 кг, COOK_ME, РОССИЯ (-F-)",наггетсы куриные cook_me россия,fruits.наггетсы,,0.15,,,2.0,2.0,377.5,NO_BRAND
0b674819-5e89-4d24-8372-0fa772e4dba6,9454e4b9-4cdf-4227-bb33-a71e58081436,"СТРИПСЫ куриные оригинальные в панировке 1 кг, КОМПАС ФУДС, РОССИЯ (-F-)",стрипсы куриные оригинальные панировке компас фудс россия,other,,0.14,,,1.0,1.0,399.5,SUPER_CLASS_OTHER|NO_BRAND
9c28efac-1cf3-4622-aaec-b6761d1f15e3,9454e4b9-4cdf-4227-bb33-a71e58081436,"СТРИПСЫ куриные оригинальные в панировке 1,115 кг, КОМПАС ФУДС, РОССИЯ",стрипсы куриные оригинальные панировке компас фудс россия,other,,0.14,,,1.115,1.115,462.0,SUPER_CLASS_OTHER|NO_BRAND
4fada63c-b8f2-43a1-9c8d-d4cc2a996d97,9454e4b9-4cdf-4227-bb33-a71e58081436,"СТРИПСЫ куриные в панировке 2 кг, COOK_ME, РОССИЯ (-F-)",стрипсы куриные панировке cook_me россия,other,,0.14,,,2.0,2.0,581.5,SUPER_CLASS_OTHER|NO_BRAND
433f98d5-de6e-4720-80d1-c4cc00b54225,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА грудка варено-копченая замороженная на кости вакуумная упаковка, ПАВЛОВСКАЯ КУРОЧКА, РОССИЯ",курица грудка варено копченая на кости вакуумная упаковка павловская курочка россия,canned.курица.консервированная,meat.chicken,1.0,,,,,451.0,NO_PACK|NO_BRAND
d6f79fe2-b775-4117-a801-d55a391c36b2,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА грудка поджаренная 2 кг, СЕРВОЛЮКС, БЕЛАРУСЬ (-F-)",курица грудка поджаренная серволюкс беларусь,canned.курица.консервированная,meat.chicken,1.0,,,2.0,2.0,514.5,NO_BRAND
90f5f428-4c08-4b66-9707-ac2bc9097c63,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА бедро запеченное Гриль 2 кг, БЕЛАРУСЬ",курица бедро запеченное гриль беларусь,canned.курица.консервированная,meat.chicken,1.0,,,2.0,2.0,1060.0,NO_BRAND
89ad9d3f-876c-4e4a-8339-3e0179ba49b0,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА грудка филе без кожи ~2 кг пакет IQF, РОССИЯ",курица грудка филе без кожи пакет iqf россия,canned.курица.консервированная,meat.chicken,1.0,,,2.0,2.0,443.5,NO_BRAND
17f46b49-9d05-474c-a0ee-116054329fb9,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА грудка филе 2 кг пакет, РОССИЯ",курица грудка филе пакет россия,canned.курица.консервированная,meat.chicken,1.0,,,2.0,2.0,402.0,NO_BRAND
eaffb96d-3eab-4720-9c26-7cd48531f314,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА грудка филе без кожи Халяль 2,5 кг пакет, ИСТРА ПРОДУКТ, РОССИЯ",курица грудка филе без кожи халяль пакет истра продукт россия,canned.курица.консервированная,meat.chicken,1.0,,,2.5,2.5,443.5,NO_BRAND
adc0d894-916f-4de8-9a56-ca2c798295e2,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА крылья 2 фаланги 2,5 кг пакет, ИСТРАПРОДУКТ, РОССИЯ",курица крылья фаланги пакет истрапродукт россия,canned.курица.консервированная,meat.chicken,1.0,,,2.5,2.5,325.0,NO_BRAND
7be78b69-f163-4ce6-9ddf-2f936d9e4f4d,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА крылья 2 фаланги 2 кг пакет, РОССИЯ",курица крылья фаланги пакет россия,canned.курица.консервированная,meat.chicken,1.0,,,2.0,2.0,293.5,NO_BRAND
2915e43a-6904-4a18-8350-006d46c3beb3,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА бедро филе без кости без кожи 2 кг пакет, РОССИЯ",курица бедро филе без кости без кожи пакет россия,canned.курица.консервированная,meat.chicken,1.0,,,2.0,2.0,443.5,NO_BRAND
50ef9c79-edaa-4c23-8f83-0add5a1698c4,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА бедро филе без кожи пакет 2,5 кг, ИСТРАПРОДУКТ, РОССИЯ",курица бедро филе без кожи пакет истрапродукт россия,canned.курица.консервированная,meat.chicken,1.0,,,2.5,2.5,424.5,NO_BRAND
0fa99070-30e0-4ee7-b412-c0313d712c88,9454e4b9-4cdf-4227-bb33-a71e58081436,"КУРИЦА бедро филе без кости без кожи I лоток, ПЕТРУХА, БЕЛАРУСЬ",курица бедро филе без кости без кожи лоток петруха беларусь,canned.курица.консервированная,meat.chicken,1.0,,,,,443.5,NO_PACK|NO_BRAND
